2016-11-27,Cardinals,Falcons,1,10:15,1,1,ATL 1,0-0,0,6.97,5.91,-1.06,0,,0,
2016-12-04,Cardinals,Redskins,1,7:31,1,1,WAS 1,0-0,0,6.97,5.91,-1.06,0,,0,
2016-12-11,Cardinals,Dolphins,1,2:12,2,4,CRD 16,6-7,0,-0.23,-0.72,-0.49,0,,0,
2016-12-18,Cardinals,Saints,1,4:42,2,6,CRD 30,7-3,0,0.67,-3.58,-4.25,0,,0,
2016-12-18,Cardinals,Saints,1,0:52,2,3,CRD 32,7-10,0,1.01,0.3,-0.71,0,,0,
2016-12-24,Cardinals,Seahawks,1,14:15,1,10,CRD 30,0-0,0,0.94,0.39,-0.55,0,,0,
2017-01-01,Cardinals,Rams,1,10:44,3,9,RAM 14,0-0,0,3.24,2.51,-0.73,0,,0,
2017-01-01,Cardinals,Rams,1,8:07,4,8,CRD 29,3-0,0,-1.44,-0.61,.83,46,,0,
2017-01-01,Cardinals,Rams,1,1:13,1,10,CRD 27,3-0,0,0.74,0.2,-0.54,0,,0,
2016-10-30,Cardinals,Panthers,1,13:13,1,10,CRD 39,0-0,-1,1.53,0.85,-0.68,0,,0,
2016-11-20,Cardinals,Vikings,1,6:12,2,3,MIN 12,0-7,-1,4.92,3.96,-0.96,0,,0,
2017-01-01,Cardinals,Rams,1,13:21,1,10,RAM 34,0-0,-1,3.31,2.64,-0.67,0,,0,
2016-10-30,Cardinals,Panthers,1,1:07,1,10,CRD 36,0-14,-2,1.33,0.52,-0.81,0,,0,
2016-10-02,Cardinals,Rams,1,14:24,2,7,CRD 28,0-0,-2,0.47,-0.49,-0.96,0,,0,
2016-09-11,Cardinals,Patriots,1,13:40,2,10,CRD 40,0-0,-2,1.05,0.1,-0.95,0,,0,
2016-10-30,Cardinals,Panthers,1,14:27,2,1,CRD 34,0-0,-2,1.28,0.3,-0.98,0,,0,
2016-12-04,Cardinals,Redskins,1,8:57,1,10,WAS 13,0-0,-2,4.71,3.76,-0.95,0,,0,
2016-12-11,Cardinals,Dolphins,1,6:21,1,10,MIA 33,6-7,-2,3.38,-1.4,-4.78,0,,0,
2016-09-25,Cardinals,Bills,1,3:29,1,10,CRD 25,0-3,-3,0.61,-0.34,-0.95,0,,0,
2016-09-11,Cardinals,Patriots,1,0:08,1,10,CRD 45,0-10,-3,1.93,0.98,-0.95,0,,0,
2016-12-04,Cardinals,Redskins,1,12:29,2,8,WAS 49,0-0,-3,1.92,0.83,-1.09,0,,0,
2017-01-01,Cardinals,Rams,1,4:39,2,3,CRD 41,3-0,-3,1.6,0.5,-1.10,0,,0,
2016-09-25,Cardinals,Bills,1,8:04,3,5,CRD 43,0-0,-7,0.89,-0.98,-1.87,0,,0,
2016-10-23,Cardinals,Seahawks,1,3:01,3,7,SEA 47,0-0,-7,1.42,-0.32,-1.74,0,,0,
2016-10-30,Cardinals,Panthers,1,12:01,3,6,CRD 43,0-6,-8,0.83,-7,-7.83,0,,0,
2016-11-13,Cardinals,49ers,1,0:10,4,5,CRD 28,7-0,-8,-1.5,1.86,3.36,50,25,0,
2016-12-24,Cardinals,Seahawks,1,13:35,2,10,CRD 30,0-0,-8,0.39,-1.35,-1.74,0,,0,
2016-12-24,Cardinals,Seahawks,1,12:50,3,18,CRD 22,0-0,-8,-1.35,-2.47,-1.12,0,,0,
2016-10-30,Cardinals,Panthers,1,11:05,3,10,CRD 25,0-7,-9,-0.62,-2.39,-1.77,0,,0,
2016-10-02,Cardinals,Rams,1,6:21,2,10,RAM 32,0-0,-9,2.9,1.03,-1.87,0,,0,
2016-11-13,Cardinals,49ers,1,12:25,1,10,CRD 31,0-0,,1,0.46,-0.54,0,,0,
2016-10-17,Cardinals,Jets,1,12:28,3,2,CRD 44,0-0,,1.16,-0.46,-1.62,0,,0,
2016-09-25,Cardinals,Bills,1,7:28,4,12,CRD 36,0-0,,-0.98,-0.41,.57,50,8,0,
2016-10-02,Cardinals,Rams,1,1:59,1,10,CRD 25,0-7,,0.61,0.06,-0.55,0,,0,
2016-10-02,Cardinals,Rams,1,0:40,2,10,CRD 37,0-7,,0.86,0.17,-0.69,0,,0,
2016-09-11,Cardinals,Patriots,1,6:26,2,7,NWE 47,0-7,,2.12,1.42,-0.70,0,,0,
2016-09-11,Cardinals,Patriots,1,6:22,3,7,NWE 47,0-7,,1.42,0.13,-1.29,0,,0,
2016-09-11,Cardinals,Patriots,1,6:18,4,7,NWE 47,0-7,,0.13,0.38,.25,39,,0,
2016-10-30,Cardinals,Panthers,1,11:10,2,10,CRD 25,0-7,,0.06,-0.62,-0.68,0,,0,
2016-10-30,Cardinals,Panthers,1,10:35,4,19,CRD 16,0-7,,-2.39,-1.66,.73,43,,0,
2016-11-13,Cardinals,49ers,1,14:21,2,4,CRD 31,0-0,,0.87,0.17,-0.70,0,,0,
2016-11-13,Cardinals,49ers,1,14:17,3,4,CRD 31,0-0,,0.17,-1.31,-1.48,0,,0,
2016-11-13,Cardinals,49ers,1,14:13,4,4,CRD 31,0-0,,-1.31,-0.67,.64,43,,0,
2016-10-17,Cardinals,Jets,1,0:26,4,4,CRD 38,7-0,,-0.85,-0.34,.51,41,,0,
2016-10-23,Cardinals,Seahawks,1,3:51,1,10,50,0-0,,2.26,1.71,-0.55,0,,0,
2016-10-23,Cardinals,Seahawks,1,2:28,4,14,CRD 46,0-0,,-0.32,0.38,.70,53,,0,
2016-09-25,Cardinals,Bills,1,2:40,3,13,CRD 22,0-3,,-1.02,-1.9,-0.88,0,,0,
2016-10-06,Cardinals,49ers,1,10:28,2,6,SFO 45,0-0,,2.32,1.62,-0.70,0,,0,
2016-10-06,Cardinals,49ers,1,13:23,4,9,SFO 39,0-0,,0.66,-0.28,-0.94,19,,0,
2016-10-06,Cardinals,49ers,1,14:14,1,10,SFO 40,0-0,,2.92,2.37,-0.55,0,,0,
2016-11-13,Cardinals,49ers,1,0:14,3,5,CRD 28,7-0,,-0.1,-1.5,-1.40,0,,0,
2016-09-25,Cardinals,Bills,1,0:07,3,5,CRD 30,0-10,,0.04,-1.37,-1.41,0,,0,
2016-09-25,Cardinals,Bills,1,0:02,4,5,CRD 30,0-10,,-1.37,-2.98,-1.61,40,31,0,
2016-10-23,Cardinals,Seahawks,1,9:53,1,10,CRD 21,0-0,,0.34,-0.2,-0.54,0,,0,
